,R_fighter,B_fighter,winner,weight_class,no_of_rounds,R_age,R_Height_cms,R_Reach_cms,B_age,B_Height_cms,B_Reach_cms
513,Gian Villante,Sam Alvey,Blue,Light Heavyweight,3,32.0,190.5,193.04,32.0,187.96,190.5
515,Nik Lentz,David Teymur,Blue,Lightweight,3,33.0,172.72,172.72,29.0,175.26,185.42
518,Johnny Eduardo,Nathaniel Wood,Blue,Bantamweight,3,39.0,170.18,180.34,25.0,167.64,175.26
519,Jarred Brooks,Jose Torres,Blue,Flyweight,3,25.0,160.02,157.48,25.0,162.56,165.1
520,Stephen Thompson,Darren Till,Blue,Welterweight,5,35.0,182.88,190.5,25.0,182.88,187.96
523,Jason Knight,Makwan Amirkhani,Blue,Featherweight,3,25.0,177.8,180.34,29.0,177.8,182.88
525,Eric Spicely,Darren Stewart,Blue,Middleweight,3,31.0,185.42,185.42,27.0,182.88,187.96
526,Daniel Kelly,Tom Breese,Blue,Middleweight,3,40.0,182.88,177.8,26.0,190.5,185.42
528,Bradley Scott,Carlo Pedersoli,Blue,Welterweight,3,28.0,185.42,193.04,24.0,180.34,190.5
531,Demian Maia,Kamaru Usman,Blue,Welterweight,5,40.0,185.42,182.88,31.0,182.88,193.04
532,Alexa Grasso,Tatiana Suarez,Blue,Women's Strawweight,3,24.0,165.1,167.64,27.0,165.1,167.64
533,Jared Cannonier,Dominick Reyes,Blue,Light Heavyweight,3,34.0,180.34,195.58,28.0,193.04,195.58
534,Diego Rivas,Guido Cannetti,Blue,Bantamweight,3,26.0,172.72,175.26,38.0,167.64,172.72
535,Veronica Macedo,Andrea Lee,Blue,Women's Flyweight,3,22.0,162.56,162.56,29.0,167.64,175.26
537,Zak Cummings,Michel Prazeres,Blue,Welterweight,3,33.0,182.88,190.5,36.0,167.64,170.18
538,Brandon Moreno,Alexandre Pantoja,Blue,Flyweight,3,24.0,170.18,177.8,28.0,165.1,170.18
542,Henry Briones,Frankie Saenz,Blue,Bantamweight,3,37.0,172.72,175.26,37.0,167.64,167.64
545,Jacare Souza,Kelvin Gastelum,Blue,Middleweight,3,38.0,185.42,182.88,26.0,175.26,180.34
548,Vitor Belfort,Lyoto Machida,Blue,Middleweight,3,41.0,182.88,187.96,39.0,185.42,187.96
554,Thales Leites,Jack Hermansson,Blue,Middleweight,3,36.0,185.42,198.12,29.0,185.42,195.58
555,Alberto Mina,Ramazan Emeev,Blue,Welterweight,3,36.0,182.88,195.58,30.0,177.8,193.04
557,Edson Barboza,Kevin Lee,Blue,Lightweight,5,32.0,180.34,190.5,25.0,175.26,195.58
562,Jim Miller,Dan Hooker,Blue,Lightweight,3,34.0,172.72,180.34,28.0,182.88,190.5
564,Merab Dvalishvili,Ricky Simon,Blue,Bantamweight,3,27.0,167.64,172.72,25.0,167.64,175.26
569,Carlos Condit,Alex Oliveira,Blue,Welterweight,3,33.0,187.96,190.5,30.0,180.34,193.04
572,Tim Boetsch,Antonio Carlos Junior,Blue,Middleweight,3,37.0,182.88,187.96,28.0,187.96,200.66
574,Wilson Reis,John Moraga,Blue,Flyweight,3,33.0,162.56,165.1,34.0,167.64,167.64
575,Krzysztof Jotko,Brad Tavares,Blue,Middleweight,3,28.0,185.42,195.58,30.0,185.42,187.96
577,Shana Dobson,Lauren Mueller,Blue,Women's Flyweight,3,29.0,167.64,175.26,26.0,165.1,170.18
578,Dhiego Lima,Yushin Okami,Blue,Welterweight,3,29.0,187.96,187.96,36.0,187.96,190.5
579,Arjan Bhullar,Adam Wieczorek,Blue,Heavyweight,3,31.0,185.42,190.5,26.0,195.58,205.74
580,Matthew Lopez,Alejandro Perez,Blue,Bantamweight,3,31.0,170.18,175.26,28.0,167.64,170.18
586,Joe Lauzon,Chris Gruetzemacher,Blue,Lightweight,3,33.0,177.8,180.34,31.0,172.72,172.72
588,Evan Dunham,Olivier Aubin-Mercier,Blue,Lightweight,3,36.0,177.8,177.8,29.0,175.26,177.8
589,Bec Rawlings,Ashlee Evans-Smith,Blue,Women's Flyweight,3,29.0,167.64,162.56,30.0,172.72,170.18
591,Fabricio Werdum,Alexander Volkov,Blue,Heavyweight,5,40.0,193.04,195.58,29.0,200.66,203.2
592,Jimi Manuwa,Jan Blachowicz,Blue,Light Heavyweight,3,38.0,185.42,200.66,35.0,187.96,198.12
595,John Phillips,Charles Byrd,Blue,Middleweight,3,32.0,180.34,190.5,34.0,177.8,185.42
599,Stevie Ray,Kajan Johnson,Blue,Lightweight,3,27.0,177.8,177.8,33.0,180.34,190.5
600,Mark Godbeer,Dmitry Sosnovskiy,Blue,Heavyweight,3,34.0,193.04,195.58,28.0,190.5,195.58
602,Frankie Edgar,Brian Ortega,Blue,Featherweight,3,36.0,167.64,172.72,27.0,172.72,175.26
604,Stefan Struve,Andrei Arlovski,Blue,Heavyweight,3,30.0,210.82,213.36,39.0,190.5,195.58
605,Cat Zingano,Ketlen Vieira,Blue,Women's Bantamweight,3,35.0,167.64,172.72,26.0,172.72,172.72
606,Ashley Yoder,Mackenzie Dern,Blue,Women's Strawweight,3,30.0,170.18,175.26,24.0,162.56,160.02
607,Beneil Dariush,Alexander Hernandez,Blue,Lightweight,3,28.0,177.8,182.88,25.0,175.26,182.88
610,Mike Pyle,Zak Ottow,Blue,Welterweight,3,42.0,182.88,187.96,31.0,180.34,182.88
611,Bryan Caraway,Cody Stamann,Blue,Bantamweight,3,33.0,172.72,172.72,28.0,167.64,162.56
613,Josh Emmett,Jeremy Stephens,Blue,Featherweight,5,32.0,167.64,177.8,31.0,172.72,180.34
615,Ovince Saint Preux,Ilir Latifi,Blue,Light Heavyweight,3,34.0,190.5,203.2,34.0,177.8,185.42
616,Mike Perry,Max Griffin,Blue,Welterweight,3,26.0,177.8,180.34,32.0,180.34,193.04
617,Renan Barao,Brian Kelleher,Blue,Bantamweight,3,31.0,167.64,177.8,31.0,167.64,167.64
618,Sara McMann,Marion Reneau,Blue,Women's Bantamweight,3,37.0,167.64,167.64,40.0,167.64,172.72
619,Maryna Moroz,Angela Hill,Blue,Women's Strawweight,3,26.0,170.18,170.18,33.0,160.02,162.56
620,Ben Saunders,Alan Jouban,Blue,Welterweight,3,34.0,187.96,195.58,36.0,182.88,185.42
623,Eric Shelton,Alex Perez,Blue,Flyweight,3,27.0,167.64,172.72,25.0,167.64,165.1
624,Albert Morales,Manny Bermudez,Blue,Bantamweight,3,26.0,175.26,182.88,23.0,177.8,180.34
628,Thiago Alves,Curtis Millender,Blue,Welterweight,3,34.0,175.26,177.8,30.0,187.96,193.04
629,Steven Peterson,Brandon Davis,Blue,Featherweight,3,27.0,177.8,177.8,27.0,177.8,182.88
631,Jared Gordon,Diego Ferreira,Blue,Lightweight,3,29.0,175.26,172.72,33.0,175.26,187.96
634,Sarah Moras,Lucie Pudilova,Blue,Women's Bantamweight,3,29.0,170.18,170.18,23.0,172.72,170.18
635,Joshua Burkman,Alex Morono,Blue,Welterweight,3,37.0,177.8,182.88,27.0,180.34,182.88
638,Mark Hunt,Curtis Blaydes,Blue,Heavyweight,3,43.0,177.8,182.88,26.0,193.04,203.2
642,Damien Brown,Dong Hyun Ma,Blue,Lightweight,3,33.0,177.8,172.72,29.0,180.34,177.8
643,Rob Wilkinson,Israel Adesanya,Blue,Middleweight,3,25.0,190.5,203.2,28.0,193.04,203.2
647,Teruto Ishihara,Jose Quinonez,Blue,Bantamweight,3,26.0,170.18,175.26,27.0,172.72,175.26
657,Maia Stevenson,Polyana Viana,Blue,Women's Strawweight,3,35.0,162.56,157.48,25.0,165.1,170.18
661,Dennis Bermudez,Andre Fili,Blue,Featherweight,3,31.0,167.64,167.64,27.0,180.34,187.96
662,Jordan Rinaldi,Gregor Gillespie,Blue,Lightweight,3,30.0,177.8,182.88,31.0,170.18,180.34
664,Erik Koch,Bobby Green,Blue,Lightweight,3,29.0,177.8,180.34,31.0,177.8,180.34
668,Justine Kish,Ji Yeon Kim,Blue,Women's Flyweight,3,29.0,165.1,162.56,28.0,170.18,182.88
671,Austin Arnett,Cory Sandhagen,Blue,Featherweight,3,26.0,182.88,182.88,25.0,180.34,177.8
676,Thomas Almeida,Rob Font,Blue,Bantamweight,3,26.0,170.18,177.8,30.0,172.72,180.34
678,Sabah Homasi,Abdul Razak Alhassan,Blue,Welterweight,3,29.0,182.88,182.88,32.0,177.8,185.42
680,Dan Ige,Julio Arce,Blue,Featherweight,3,26.0,170.18,180.34,28.0,170.18,177.8
681,Matt Bessette,Enrique Barzola,Blue,Featherweight,3,33.0,177.8,177.8,28.0,170.18,177.8
684,Paige VanZant,Jessica-Rose Clark,Blue,Women's Flyweight,3,23.0,162.56,165.1,30.0,165.1,162.56
688,Matt Frevola,Polo Reyes,Blue,Lightweight,3,27.0,175.26,180.34,33.0,180.34,180.34
689,Talita Bernardo,Irene Aldana,Blue,Women's Bantamweight,3,30.0,162.56,172.72,29.0,175.26,172.72
691,Kalindra Faria,Jessica Eye,Blue,Women's Flyweight,3,31.0,170.18,182.88,31.0,167.64,167.64
692,Danielle Taylor,JJ Aldrich,Blue,Women's Strawweight,3,28.0,152.4,152.4,25.0,165.1,170.18
697,Cynthia Calvillo,Carla Esparza,Blue,Women's Strawweight,3,30.0,162.56,162.56,30.0,154.94,160.02
698,Carlos Condit,Neil Magny,Blue,Welterweight,3,33.0,187.96,190.5,30.0,190.5,203.2
700,Louis Smolka,Matheus Nicolau,Blue,Flyweight,3,26.0,175.26,172.72,24.0,167.64,167.64
702,Robbie Lawler,Rafael Dos Anjos,Blue,Welterweight,5,35.0,180.34,187.96,33.0,172.72,177.8
703,Ricardo Lamas,Josh Emmett,Blue,Featherweight,3,35.0,172.72,180.34,32.0,167.64,177.8
706,Jared Cannonier,Jan Blachowicz,Blue,Light Heavyweight,3,33.0,180.34,195.58,34.0,187.96,198.12
713,Cub Swanson,Brian Ortega,Blue,Featherweight,5,34.0,172.72,177.8,26.0,172.72,175.26
714,Jason Knight,Gabriel Benitez,Blue,Featherweight,3,25.0,177.8,180.34,29.0,172.72,180.34
718,Albert Morales,Benito Lopez,Blue,Bantamweight,3,26.0,175.26,182.88,23.0,177.8,185.42
720,Luke Sanders,Andre Soukhamthath,Blue,Bantamweight,3,31.0,167.64,170.18,29.0,175.26,177.8
721,Carls John De Tomas,Alex Perez,Blue,Bantamweight,3,21.0,165.1,180.34,25.0,167.64,165.1
724,Chris Gruetzemacher,Davi Ramos,Blue,Lightweight,3,31.0,172.72,172.72,31.0,167.64,177.8
725,Antonio Braga Neto,Trevin Giles,Blue,Middleweight,3,30.0,190.5,195.58,25.0,182.88,187.96
727,Alistair Overeem,Francis Ngannou,Blue,Heavyweight,3,37.0,193.04,203.2,31.0,193.04,210.82
731,Charles Oliveira,Paul Felder,Blue,Lightweight,3,28.0,177.8,187.96,33.0,180.34,177.8
732,Alex Oliveira,Yancy Medeiros,Blue,Welterweight,3,29.0,180.34,193.04,30.0,177.8,190.5
736,Sabah Homasi,Abdul Razak Alhassan,Blue,Welterweight,3,29.0,182.88,182.88,32.0,177.8,185.42
737,Jeremy Kimball,Dominick Reyes,Blue,Light Heavyweight,3,26.0,182.88,182.88,27.0,193.04,195.58
741,Barb Honchak,Lauren Murphy,Blue,Women's Flyweight,3,38.0,162.56,165.1,34.0,170.18,170.18
742,Eric Spicely,Gerald Meerschaert,Blue,Middleweight,3,31.0,185.42,185.42,29.0,185.42,195.58
743,Joe Soto,Brett Johns,Blue,Bantamweight,3,30.0,167.64,165.1,25.0,170.18,180.34
744,Christina Marks,Montana De La Rosa,Blue,Women's Flyweight,3,32.0,170.18,175.26,22.0,170.18,172.72
745,Andrew Sanchez,Ryan Janes,Blue,Middleweight,3,29.0,185.42,187.96,36.0,190.5,193.04
746,Karine Gevorgyan,Rachael Ostovich,Blue,Women's Flyweight,3,28.0,162.56,160.02,26.0,160.02,157.48
747,Ariel Beck,Shana Dobson,Blue,Women's Flyweight,3,27.0,167.64,167.64,28.0,167.64,175.26
749,Michael Bisping,Kelvin Gastelum,Blue,Middleweight,5,38.0,185.42,190.5,26.0,175.26,180.34
752,Muslim Salikhov,Alex Garcia,Blue,Welterweight,3,33.0,180.34,177.8,30.0,175.26,182.88
755,Kailin Curran,Yan Xiaonan,Blue,Women's Strawweight,3,26.0,162.56,165.1,28.0,165.1,160.02
757,Chase Sherman,Shamil Abdurakhimov,Blue,Heavyweight,3,28.0,193.04,198.12,36.0,190.5,193.04
758,Wu Yanan,Gina Mazany,Blue,Women's Bantamweight,3,21.0,172.72,167.64,29.0,167.64,172.72
759,Wuliji Buren,Rolando Dy,Blue,Featherweight,3,28.0,175.26,175.26,27.0,172.72,175.26
762,Bec Rawlings,Jessica-Rose Clark,Blue,Women's Flyweight,3,28.0,167.64,162.56,29.0,165.1,162.56
763,Tim Means,Belal Muhammad,Blue,Welterweight,3,33.0,187.96,190.5,29.0,180.34,182.88
769,Rashad Coulter,Tai Tuivasa,Blue,Heavyweight,3,35.0,180.34,193.04,24.0,187.96,190.5
770,Damien Brown,Frank Camacho,Blue,Lightweight,3,32.0,177.8,172.72,28.0,177.8,185.42
771,Alex Chambers,Nadia Kassem,Blue,Women's Strawweight,3,39.0,160.02,160.02,22.0,165.1,167.64
772,Jenel Lausa,Eric Shelton,Blue,Flyweight,3,29.0,165.1,172.72,26.0,167.64,172.72
773,Anthony Hamilton,Adam Wieczorek,Blue,Heavyweight,3,37.0,195.58,193.04,25.0,195.58,205.74
776,Junior Albini,Andrei Arlovski,Blue,Heavyweight,3,26.0,190.5,187.96,38.0,190.5,195.58
777,Nate Marquardt,Cezar Ferreira,Blue,Middleweight,3,38.0,182.88,187.96,32.0,185.42,198.12
779,Joe Lauzon,Clay Guida,Blue,Lightweight,3,33.0,177.8,180.34,35.0,170.18,177.8
780,John Dodson,Marlon Moraes,Blue,Bantamweight,3,33.0,160.02,167.64,29.0,167.64,170.18
783,Angela Hill,Nina Ansaroff,Blue,Women's Strawweight,3,32.0,160.02,162.56,31.0,165.1,162.56
784,Court McGee,Sean Strickland,Blue,Welterweight,3,32.0,180.34,190.5,26.0,185.42,193.04
786,Darren Stewart,Karl Roberson,Blue,Middleweight,3,26.0,182.88,187.96,27.0,185.42,187.96
787,Michael Bisping,Georges St-Pierre,Blue,Middleweight,5,38.0,185.42,190.5,36.0,180.34,193.04
788,Cody Garbrandt,TJ Dillashaw,Blue,Bantamweight,5,26.0,172.72,165.1,31.0,167.64,170.18
789,Joanna Jedrzejczyk,Rose Namajunas,Blue,Women's Strawweight,5,30.0,167.64,165.1,25.0,165.1,165.1
791,Johny Hendricks,Paulo Costa,Blue,Middleweight,3,34.0,175.26,175.26,26.0,185.42,182.88
793,Walt Harris,Mark Godbeer,Blue,Heavyweight,3,34.0,195.58,195.58,33.0,193.04,195.58
796,Aleksei Oleinik,Curtis Blaydes,Blue,Heavyweight,3,40.0,187.96,203.2,26.0,193.04,203.2
797,Aiemann Zahabi,Ricardo Ramos,Blue,Bantamweight,3,29.0,172.72,172.72,22.0,175.26,182.88
799,Demian Maia,Colby Covington,Blue,Welterweight,3,39.0,185.42,182.88,29.0,180.34,182.88
806,Hacran Dias,Jared Gordon,Blue,Lightweight,3,33.0,172.72,175.26,29.0,175.26,172.72
810,Donald Cerrone,Darren Till,Blue,Welterweight,5,34.0,185.42,185.42,24.0,182.88,187.96
815,Damian Stasiak,Brian Kelleher,Blue,Bantamweight,3,27.0,165.1,177.8,31.0,167.64,167.64
816,Sam Alvey,Ramazan Emeev,Blue,Middleweight,3,31.0,187.96,190.5,30.0,177.8,193.04
817,Artem Lobov,Andre Fili,Blue,Featherweight,3,31.0,175.26,165.1,27.0,180.34,187.96
818,Salim Touahri,Warlley Alves,Blue,Welterweight,3,28.0,177.8,182.88,26.0,180.34,182.88
819,Lina Lansberg,Aspen Ladd,Blue,Women's Bantamweight,3,35.0,170.18,165.1,22.0,167.64,167.64
820,Felipe Arantes,Josh Emmett,Blue,Featherweight,3,29.0,172.72,185.42,32.0,167.64,177.8
825,Tom Duquesnoy,Cody Stamann,Blue,Bantamweight,3,24.0,170.18,172.72,27.0,167.64,162.56
826,Pearl Gonzalez,Poliana Botelho,Blue,Women's Strawweight,3,31.0,162.56,172.72,28.0,172.72,170.18
829,Thales Leites,Brad Tavares,Blue,Middleweight,3,36.0,185.42,198.12,29.0,185.42,187.96
831,Claudia Gadelha,Jessica Andrade,Blue,Women's Strawweight,3,28.0,162.56,160.02,25.0,154.94,157.48
832,Takanori Gomi,Dong Hyun Ma,Blue,Lightweight,3,39.0,170.18,177.8,29.0,180.34,177.8
842,Hector Lombard,Anthony Smith,Blue,Middleweight,3,39.0,175.26,180.34,29.0,193.04,193.04
846,Anthony Rocco Martin,Olivier Aubin-Mercier,Blue,Lightweight,3,27.0,182.88,185.42,28.0,175.26,177.8
847,Anthony Hamilton,Daniel Spitz,Blue,Heavyweight,3,37.0,195.58,193.04,27.0,200.66,208.28
848,Krzysztof Jotko,Uriah Hall,Blue,Middleweight,3,28.0,185.42,195.58,33.0,182.88,200.66
849,Jason Saggo,Gilbert Burns,Blue,Lightweight,3,31.0,180.34,180.34,31.0,177.8,180.34
851,Neil Magny,Rafael Dos Anjos,Blue,Welterweight,3,30.0,190.5,203.2,32.0,172.72,177.8
855,Sara McMann,Ketlen Vieira,Blue,Women's Bantamweight,3,36.0,167.64,167.64,26.0,172.72,172.72
857,Gavin Tucker,Rick Glenn,Blue,Featherweight,3,31.0,167.64,167.64,28.0,182.88,177.8
858,Mitch Clarke,Alex White,Blue,Lightweight,3,31.0,177.8,185.42,28.0,182.88,180.34
859,Luis Henrique,Arjan Bhullar,Blue,Heavyweight,3,24.0,187.96,187.96,31.0,185.42,190.5
869,Francimar Barroso,Aleksandar Rakic,Blue,Light Heavyweight,3,37.0,185.42,190.5,25.0,193.04,198.12
870,Mike Santiago,Zabit Magomedsharipov,Blue,Featherweight,3,28.0,177.8,175.26,26.0,185.42,185.42
871,Bojan Mihajlovic,Abdul-Kerim Edilov,Blue,Light Heavyweight,3,37.0,180.34,185.42,25.0,187.96,198.12
874,Randa Markos,Alexa Grasso,Blue,Women's Strawweight,3,31.0,162.56,160.02,23.0,165.1,167.64
875,Alan Jouban,Niko Price,Blue,Welterweight,3,35.0,182.88,185.42,27.0,182.88,193.04
876,Martin Bravo,Humberto Bandenay,Blue,Featherweight,3,23.0,172.72,180.34,22.0,180.34,182.88
879,Bradley Scott,Jack Hermansson,Blue,Middleweight,3,28.0,185.42,193.04,29.0,185.42,195.58
881,Henry Briones,Rani Yahya,Blue,Bantamweight,3,36.0,172.72,175.26,32.0,167.64,170.18
884,Alvaro Herrera,Jordan Rinaldi,Blue,Lightweight,3,27.0,182.88,187.96,29.0,177.8,182.88
888,Jimi Manuwa,Volkan Oezdemir,Blue,Light Heavyweight,3,37.0,185.42,200.66,27.0,187.96,190.5
892,Andre Fili,Calvin Kattar,Blue,Featherweight,3,27.0,180.34,187.96,29.0,180.34,182.88
893,Kailin Curran,Alexandra Albu,Blue,Women's Strawweight,3,26.0,162.56,165.1,27.0,157.48000000000005,160.02
894,Eric Shelton,Jarred Brooks,Blue,Flyweight,3,26.0,167.64,172.72,24.0,160.02,157.48
895,Joshua Burkman,Drew Dober,Blue,Lightweight,3,37.0,177.8,182.88,28.0,172.72,177.8
897,Dennis Bermudez,Darren Elkins,Blue,Featherweight,3,30.0,167.64,167.64,33.0,177.8,180.34
900,Lyman Good,Elizeu Zaleski dos Santos,Blue,Welterweight,3,32.0,182.88,187.96,30.0,180.34,185.42
901,Rafael Natal,Eryk Anders,Blue,Middleweight,3,34.0,182.88,193.04,30.0,185.42,190.5
902,Ryan LaFlare,Alex Oliveira,Blue,Welterweight,3,33.0,185.42,187.96,29.0,180.34,193.04
903,Damian Grabowski,Chase Sherman,Blue,Heavyweight,3,37.0,185.42,190.5,27.0,193.04,198.12
904,Kyle Bochniak,Jeremy Kennedy,Blue,Featherweight,3,30.0,170.18,177.8,24.0,180.34,180.34
905,Brian Kelleher,Marlon Vera,Blue,Bantamweight,3,30.0,167.64,167.64,24.0,172.72,177.8
906,Tim Johnson,Junior Albini,Blue,Heavyweight,3,32.0,190.5,195.58,26.0,190.5,187.96
908,Frankie Perez,Chris Wade,Blue,Lightweight,3,28.0,180.34,185.42,29.0,177.8,177.8
909,Gunnar Nelson,Santiago Ponzinibbio,Blue,Welterweight,5,28.0,180.34,182.88,30.0,182.88,185.42
910,Joanne Calderwood,Cynthia Calvillo,Blue,Women's Strawweight,3,31.0,167.64,165.1,30.0,162.56,162.56
911,Stevie Ray,Paul Felder,Blue,Lightweight,3,27.0,177.8,177.8,33.0,180.34,177.8
914,James Mulheron,Justin Willis,Blue,Heavyweight,3,29.0,177.8,185.42,29.0,185.42,198.12
917,Charlie Ward,Galore Bofando,Blue,Welterweight,3,36.0,180.34,185.42,35.0,180.34,182.88
921,Yoel Romero,Robert Whittaker,Blue,Middleweight,5,40.0,182.88,185.42,26.0,182.88,185.42
922,Fabricio Werdum,Alistair Overeem,Blue,Heavyweight,3,39.0,193.04,195.58,37.0,193.04,203.2
923,Daniel Omielanczuk,Curtis Blaydes,Blue,Heavyweight,3,34.0,182.88,187.96,26.0,193.04,203.2
926,Travis Browne,Aleksei Oleinik,Blue,Heavyweight,3,34.0,198.12,200.66,40.0,187.96,203.2
929,Jordan Mein,Belal Muhammad,Blue,Welterweight,3,27.0,182.88,185.42,28.0,180.34,182.88
932,Michael Johnson,Justin Gaethje,Blue,Lightweight,5,31.0,177.8,185.42,28.0,180.34,177.8
933,Dhiego Lima,Jesse Taylor,Blue,Welterweight,4,28.0,187.96,187.96,34.0,182.88,185.42
939,Ed Herman,CB Dollaway,Blue,Light Heavyweight,3,36.0,185.42,195.58,33.0,187.96,193.04
942,Michael Chiesa,Kevin Lee,Blue,Lightweight,5,29.0,185.42,190.5,24.0,175.26,195.58
946,BJ Penn,Dennis Siver,Blue,Featherweight,3,38.0,175.26,177.8,38.0,167.64,177.8
948,Vitor Miranda,Marvin Vettori,Blue,Middleweight,3,38.0,185.42,195.58,23.0,182.88,187.96
949,Devin Powell,Darrell Horcher,Blue,Lightweight,3,29.0,182.88,185.42,29.0,177.8,177.8
952,Josh Stansbury,Jeremy Kimball,Blue,Light Heavyweight,3,32.0,187.96,187.96,26.0,182.88,182.88
954,Andrei Arlovski,Marcin Tybura,Blue,Heavyweight,3,38.0,190.5,195.58,31.0,190.5,198.12
955,Dong Hyun Kim,Colby Covington,Blue,Welterweight,3,35.0,187.96,193.04,29.0,180.34,182.88
956,Tarec Saffiedine,Rafael Dos Anjos,Blue,Welterweight,3,30.0,177.8,177.8,32.0,172.72,177.8
957,Takanori Gomi,Jon Tuck,Blue,Lightweight,3,38.0,170.18,177.8,32.0,180.34,185.42
958,Cyril Asker,Walt Harris,Blue,Heavyweight,3,31.0,182.88,187.96,34.0,195.58,195.58
960,Justin Scoggins,Ulka Sasaki,Blue,Flyweight,3,25.0,170.18,167.64,27.0,177.8,180.34
961,Kwan Ho Kwak,Russell Doane,Blue,Bantamweight,3,27.0,165.1,177.8,30.0,170.18,177.8
963,Ji Yeon Kim,Lucie Pudilova,Blue,Women's Bantamweight,3,27.0,170.18,182.88,23.0,172.72,170.18
964,Derrick Lewis,Mark Hunt,Blue,Heavyweight,5,32.0,190.5,200.66,43.0,177.8,182.88
968,Tim Elliott,Ben Nguyen,Blue,Flyweight,3,30.0,170.18,167.64,28.0,165.1,165.1
970,Damien Brown,Vinc Pichel,Blue,Lightweight,3,32.0,177.8,172.72,34.0,177.8,182.88
973,Kiichi Kunimoto,Zak Ottow,Blue,Welterweight,3,36.0,177.8,180.34,30.0,180.34,182.88
975,Jose Aldo,Max Holloway,Blue,Featherweight,5,30.0,170.18,177.8,25.0,180.34,175.26
979,Erick Silva,Yancy Medeiros,Blue,Welterweight,3,32.0,182.88,187.96,29.0,177.8,190.5
981,Johnny Eduardo,Matthew Lopez,Blue,Bantamweight,3,38.0,170.18,180.34,30.0,170.18,175.26
982,Iuri Alcantara,Brian Kelleher,Blue,Bantamweight,3,36.0,175.26,180.34,30.0,167.64,167.64
988,Abdul Razak Alhassan,Omari Akhmedov,Blue,Welterweight,3,31.0,177.8,185.42,29.0,182.88,185.42
989,Oliver Enkamp,Nordine Taleb,Blue,Welterweight,3,25.0,182.88,195.58,35.0,185.42,187.96
993,Reza Madadi,Joaquim Silva,Blue,Lightweight,3,38.0,180.34,182.88,28.0,172.72,175.26
994,Nico Musoke,Bojan Velickovic,Blue,Welterweight,3,31.0,182.88,190.5,28.0,182.88,193.04
996,Marcin Held,Damir Hadzovic,Blue,Lightweight,3,25.0,175.26,180.34,30.0,175.26,177.8
1001,Krzysztof Jotko,David Branch,Blue,Middleweight,3,27.0,185.42,195.58,35.0,185.42,198.12
1002,Chas Skelly,Jason Knight,Blue,Featherweight,3,32.0,180.34,182.88,24.0,177.8,180.34
1005,Jessica Aguilar,Cortney Casey,Blue,Women's Strawweight,3,35.0,160.02,160.02,30.0,170.18,170.18
1006,Gabriel Benitez,Enrique Barzola,Blue,Featherweight,3,28.0,172.72,180.34,28.0,170.18,177.8
1007,Joachim Christensen,Gadzhimurad Antigulov,Blue,Light Heavyweight,3,38.0,190.5,193.04,30.0,180.34,177.8
1012,Joe Lauzon,Stevie Ray,Blue,Lightweight,3,32.0,177.8,180.34,27.0,177.8,177.8
1013,Jake Ellenberger,Mike Perry,Blue,Welterweight,3,32.0,175.26,180.34,25.0,177.8,180.34
1015,Dustin Ortiz,Brandon Moreno,Blue,Flyweight,3,28.0,165.1,165.1,23.0,170.18,177.8
1017,Jessica Penne,Danielle Taylor,Blue,Women's Strawweight,3,34.0,165.1,170.18,27.0,152.4,152.4
1023,Jacare Souza,Robert Whittaker,Blue,Middleweight,3,37.0,185.42,182.88,26.0,182.88,185.42
1024,Jeremy Stephens,Renato Moicano,Blue,Featherweight,3,30.0,172.72,180.34,27.0,180.34,182.88
1026,Patrick Williams,Tom Duquesnoy,Blue,Bantamweight,3,35.0,172.72,185.42,23.0,170.18,172.72
1027,Bobby Green,Rashid Magomedov,Blue,Lightweight,3,30.0,177.8,180.34,32.0,175.26,177.8
1028,Louis Smolka,Tim Elliott,Blue,Flyweight,3,25.0,175.26,172.72,30.0,170.18,167.64
1033,Ashlee Evans-Smith,Ketlen Vieira,Blue,Women's Bantamweight,3,29.0,172.72,170.18,25.0,172.72,172.72
1035,Chris Weidman,Gegard Mousasi,Blue,Middleweight,3,32.0,187.96,198.12,31.0,187.96,193.04
1038,Will Brooks,Charles Oliveira,Blue,Lightweight,3,30.0,177.8,182.88,27.0,177.8,187.96
1044,Josh Emmett,Desmond Green,Blue,Lightweight,3,32.0,167.64,177.8,27.0,177.8,185.42
1046,Jenel Lausa,Magomed Bibulatov,Blue,Flyweight,3,28.0,165.1,172.72,28.0,165.1,165.1
1049,Brad Pickett,Marlon Vera,Blue,Catch Weight,3,38.0,167.64,172.72,24.0,172.72,177.8
1052,Darren Stewart,Francimar Barroso,Blue,Light Heavyweight,3,26.0,182.88,187.96,37.0,185.42,190.5
1053,Daniel Omielanczuk,Tim Johnson,Blue,Heavyweight,3,34.0,182.88,187.96,32.0,190.5,195.58
1060,Jussier Formiga,Ray Borg,Blue,Flyweight,3,31.0,165.1,170.18,23.0,162.56,160.02
1062,Francisco Trinaldo,Kevin Lee,Blue,Lightweight,3,38.0,175.26,177.8,24.0,175.26,195.58
1064,Rani Yahya,Joe Soto,Blue,Bantamweight,3,32.0,167.64,170.18,29.0,167.64,165.1
1066,Rony Jason,Jeremy Kennedy,Blue,Featherweight,3,32.0,170.18,177.8,24.0,180.34,180.34
1067,Garreth McLellan,Paulo Costa,Blue,Middleweight,3,34.0,185.42,182.88,25.0,185.42,182.88
